trip_id,pattern_id,pattern_name
13425057,281289,WB1
13425058,281289,WB1
13425059,281289,WB1
13425060,281289,WB1
13425061,281289,WB1
13425062,281289,WB1
13425063,281289,WB1
13425064,281289,WB1
13425065,281289,WB1
13425066,281289,WB1
13425067,281289,WB1
13425068,281289,WB1
13425069,281289,WB1
13425070,281289,WB1
13425071,281289,WB1
13425072,281289,WB1
13425073,281289,WB1
13425074,281289,WB1
13425075,281289,WB1
13425076,281289,WB1
13425077,281289,WB1
13425078,281289,WB1
13425079,281289,WB1
13425080,281289,WB1
13425081,281289,WB1
13425082,281289,WB1
13425083,281289,WB1
13425084,281289,WB1
13425085,281289,WB1
13425086,281289,WB1
13425087,281289,WB1
13425088,281289,WB1
13425089,281289,WB1
13425090,281289,WB1
13425091,281289,WB1
13425092,281289,WB1
13425093,281289,WB1
13425094,281289,WB1
13425095,281289,WB1
13425096,281289,WB1
13425097,281289,WB1
13425098,281289,WB1
13425099,281289,WB1
13425100,281289,WB1
13425101,281289,WB1
13425102,281289,WB1
13425103,281289,WB1
13425104,281289,WB1
13425105,281289,WB1
13425106,281289,WB1
13425107,281289,WB1
13425108,281289,WB1
13425109,281289,WB1
13425110,281289,WB1
13425111,281289,WB1
13425112,281289,WB1
13425113,281289,WB1
13425114,281289,WB1
13425115,281289,WB1
13425116,281289,WB1
13425117,281289,WB1
13425118,281289,WB1
13425119,281289,WB1
13425120,281289,WB1
13425121,281289,WB1
13425188,281289,WB1
13425189,281289,WB1
13425190,281289,WB1
13425191,281289,WB1
13425192,281289,WB1
13425193,281289,WB1
13425194,281289,WB1
13425195,281289,WB1
13425196,281289,WB1
13425197,281289,WB1
13425198,281289,WB1
13425199,281289,WB1
13425200,281289,WB1
13425201,281289,WB1
13425202,281289,WB1
13425203,281289,WB1
13425204,281289,WB1
13425205,281289,WB1
13425206,281289,WB1
13425207,281289,WB1
13425208,281289,WB1
13425209,281289,WB1
13425210,281289,WB1
13425211,281289,WB1
13425212,281289,WB1
13425213,281289,WB1
13425214,281289,WB1
13425215,281289,WB1
13425216,281289,WB1
13425217,281289,WB1
13425218,281289,WB1
13425219,281289,WB1
13425220,281289,WB1
13425221,281289,WB1
13425222,281289,WB1
13425223,281289,WB1
13425224,281289,WB1
13425225,281289,WB1
13425226,281289,WB1
13425227,281289,WB1
13425228,281289,WB1
13425229,281289,WB1
13425230,281289,WB1
13425231,281289,WB1
13425232,281289,WB1
13425233,281289,WB1
13425234,281289,WB1
13425235,281289,WB1
13425236,281289,WB1
13425237,281289,WB1
13425238,281289,WB1
13425239,281289,WB1
13425240,281289,WB1
13425241,281289,WB1
13425242,281289,WB1
13425243,281289,WB1
13425244,281289,WB1
13425245,281289,WB1
13425246,281289,WB1
13425247,281289,WB1
13425248,281289,WB1
13425249,281289,WB1
13425250,281289,WB1
13425251,281289,WB1
13425252,281289,WB1
13425253,281289,WB1
13425254,281289,WB1
13425316,281289,WB1
13425317,281289,WB1
13425318,281289,WB1
13425319,281289,WB1
13425320,281289,WB1
13425321,281289,WB1
13425322,281289,WB1
13425323,281289,WB1
13425324,281289,WB1
13425325,281289,WB1
13425326,281289,WB1
13425327,281289,WB1
13425328,281289,WB1
13425329,281289,WB1
13425330,281289,WB1
13425331,281289,WB1
13425332,281289,WB1
13425333,281289,WB1
13425334,281289,WB1
13425335,281289,WB1
13425336,281289,WB1
13425337,281289,WB1
13425338,281289,WB1
13425339,281289,WB1
13425340,281289,WB1
13425341,281289,WB1
13425342,281289,WB1
13425343,281289,WB1
13425344,281289,WB1
13425345,281289,WB1
13425346,281289,WB1
13425347,281289,WB1
13425348,281289,WB1
13425349,281289,WB1
13425350,281289,WB1
13425351,281289,WB1
13425352,281289,WB1
13425353,281289,WB1
13425354,281289,WB1
13425355,281289,WB1
13425356,281289,WB1
13425357,281289,WB1
13425358,281289,WB1
13425359,281289,WB1
13425360,281289,WB1
13425361,281289,WB1
13425362,281289,WB1
13425363,281289,WB1
13425364,281289,WB1
13425365,281289,WB1
13425366,281289,WB1
13425367,281289,WB1
13425368,281289,WB1
13425369,281289,WB1
13425370,281289,WB1
13425371,281289,WB1
13425372,281289,WB1
13425373,281289,WB1
13425374,281289,WB1
13425375,281289,WB1
13425376,281289,WB1
13425377,281289,WB1
13425378,281290,EB1
13425379,281290,EB1
13425380,281290,EB1
13425381,281290,EB1
13425382,281290,EB1
13425383,281290,EB1
13425384,281290,EB1
13425385,281290,EB1
13425386,281290,EB1
13425387,281290,EB1
13425388,281290,EB1
13425389,281290,EB1
13425390,281290,EB1
13425391,281290,EB1
13425392,281290,EB1
13425393,281290,EB1
13425394,281290,EB1
13425395,281290,EB1
13425396,281290,EB1
13425397,281290,EB1
13425398,281290,EB1
13425399,281290,EB1
13425400,281290,EB1
13425401,281290,EB1
13425402,281290,EB1
13425403,281290,EB1
13425404,281290,EB1
13425405,281290,EB1
13425406,281290,EB1
13425407,281290,EB1
13425408,281290,EB1
13425409,281290,EB1
13425410,281290,EB1
13425411,281290,EB1
13425412,281290,EB1
13425413,281290,EB1
13425414,281290,EB1
13425415,281290,EB1
13425416,281290,EB1
13425457,281290,EB1
13425458,281290,EB1
13425459,281290,EB1
13425460,281290,EB1
13425461,281290,EB1
13425462,281290,EB1
13425463,281290,EB1
13425464,281290,EB1
13425465,281290,EB1
13425466,281290,EB1
13425467,281290,EB1
13425468,281290,EB1
13425469,281290,EB1
13425470,281290,EB1
13425471,281290,EB1
13425472,281290,EB1
13425473,281290,EB1
13425474,281290,EB1
13425475,281290,EB1
13425476,281290,EB1
13425477,281290,EB1
13425478,281290,EB1
13425479,281290,EB1
13425480,281290,EB1
13425481,281290,EB1
13425482,281290,EB1
13425483,281290,EB1
13425484,281290,EB1
13425485,281290,EB1
13425486,281290,EB1
13425487,281290,EB1
13425488,281290,EB1
13425489,281290,EB1
13425490,281290,EB1
13425491,281290,EB1
13425492,281290,EB1
13425493,281290,EB1
13425494,281290,EB1
13425495,281290,EB1
13425496,281290,EB1
13425497,281290,EB1
13425538,281290,EB1
13425539,281290,EB1
13425540,281290,EB1
13425541,281290,EB1
13425542,281290,EB1
13425543,281290,EB1
13425544,281290,EB1
13425545,281290,EB1
13425546,281290,EB1
13425547,281290,EB1
13425548,281290,EB1
13425549,281290,EB1
13425550,281290,EB1
13425551,281290,EB1
13425552,281290,EB1
13425553,281290,EB1
13425554,281290,EB1
13425555,281290,EB1
13425556,281290,EB1
13425557,281290,EB1
13425558,281290,EB1
13425559,281290,EB1
13425560,281290,EB1
13425561,281290,EB1
13425562,281290,EB1
13425563,281290,EB1
13425564,281290,EB1
13425565,281290,EB1
13425566,281290,EB1
13425567,281290,EB1
13425568,281290,EB1
13425569,281290,EB1
13425570,281290,EB1
13425571,281290,EB1
13425572,281290,EB1
13425573,281290,EB1
13425574,281290,EB1
13526465,281290,EB1
13526468,281290,EB1
13425417,281291,WB1
13425418,281291,WB1
13425419,281291,WB1
13425420,281291,WB1
13425421,281291,WB1
13425422,281291,WB1
13425423,281291,WB1
13425424,281291,WB1
13425425,281291,WB1
13425426,281291,WB1
13425427,281291,WB1
13425428,281291,WB1
13425429,281291,WB1
13425430,281291,WB1
13425431,281291,WB1
13425432,281291,WB1
13425433,281291,WB1
13425434,281291,WB1
13425435,281291,WB1
13425436,281291,WB1
13425437,281291,WB1
13425438,281291,WB1
13425439,281291,WB1
13425440,281291,WB1
13425441,281291,WB1
13425442,281291,WB1
13425443,281291,WB1
13425444,281291,WB1
13425445,281291,WB1
13425446,281291,WB1
13425447,281291,WB1
13425448,281291,WB1
13425449,281291,WB1
13425450,281291,WB1
13425451,281291,WB1
13425452,281291,WB1
13425453,281291,WB1
13425454,281291,WB1
13425455,281291,WB1
13425456,281291,WB1
13425498,281291,WB1
13425499,281291,WB1
13425500,281291,WB1
13425501,281291,WB1
13425502,281291,WB1
13425503,281291,WB1
13425504,281291,WB1
13425505,281291,WB1
13425506,281291,WB1
13425507,281291,WB1
13425508,281291,WB1
13425509,281291,WB1
13425510,281291,WB1
13425511,281291,WB1
13425512,281291,WB1
13425513,281291,WB1
13425514,281291,WB1
13425515,281291,WB1
13425516,281291,WB1
13425517,281291,WB1
13425518,281291,WB1
13425519,281291,WB1
13425520,281291,WB1
13425521,281291,WB1
13425522,281291,WB1
13425523,281291,WB1
13425524,281291,WB1
13425525,281291,WB1
13425526,281291,WB1
13425527,281291,WB1
13425528,281291,WB1
13425529,281291,WB1
13425530,281291,WB1
13425531,281291,WB1
13425532,281291,WB1
13425533,281291,WB1
13425534,281291,WB1
13425535,281291,WB1
13425536,281291,WB1
13425537,281291,WB1
13425575,281291,WB1
13425576,281291,WB1
13425577,281291,WB1
13425578,281291,WB1
13425579,281291,WB1
13425580,281291,WB1
13425581,281291,WB1
13425582,281291,WB1
13425583,281291,WB1
13425584,281291,WB1
13425585,281291,WB1
13425586,281291,WB1
13425587,281291,WB1
13425588,281291,WB1
13425589,281291,WB1
13425590,281291,WB1
13425591,281291,WB1
13425592,281291,WB1
13425593,281291,WB1
13425594,281291,WB1
13425595,281291,WB1
13425596,281291,WB1
13425597,281291,WB1
13425598,281291,WB1
13425599,281291,WB1
13425600,281291,WB1
13425601,281291,WB1
13425602,281291,WB1
13425603,281291,WB1
13425604,281291,WB1
13425605,281291,WB1
13425606,281291,WB1
13425607,281291,WB1
13425608,281291,WB1
13425609,281291,WB1
13425610,281291,WB1
13526466,281291,WB1
13526467,281291,WB1
13425611,281292,NB1
13425612,281292,NB1
13425613,281292,NB1
13425614,281292,NB1
13425615,281292,NB1
13425616,281292,NB1
13425617,281292,NB1
13425618,281292,NB1
13425619,281292,NB1
13425620,281292,NB1
13425621,281292,NB1
13425622,281292,NB1
13425623,281292,NB1
13425624,281292,NB1
13425625,281292,NB1
13425626,281292,NB1
13425627,281292,NB1
13425628,281292,NB1
13425629,281292,NB1
13425630,281292,NB1
13425631,281292,NB1
13425632,281292,NB1
13425633,281292,NB1
13425634,281292,NB1
13425635,281292,NB1
13425636,281292,NB1
13425637,281292,NB1
13425638,281292,NB1
13425639,281292,NB1
13425640,281292,NB1
13425641,281292,NB1
13425642,281292,NB1
13425643,281292,NB1
13425644,281292,NB1
13425645,281292,NB1
13425646,281292,NB1
13425647,281292,NB1
13425648,281292,NB1
13425649,281292,NB1
13425650,281292,NB1
13425651,281292,NB1
13425652,281292,NB1
13425653,281292,NB1
13425654,281292,NB1
13425655,281292,NB1
13425656,281292,NB1
13425657,281292,NB1
13425658,281292,NB1
13425659,281292,NB1
13425660,281292,NB1
13425661,281292,NB1
13425662,281292,NB1
13425663,281292,NB1
13425664,281292,NB1
13425719,281292,NB1
13425720,281292,NB1
13425721,281292,NB1
13425722,281292,NB1
13425723,281292,NB1
13425724,281292,NB1
13425725,281292,NB1
13425726,281292,NB1
13425727,281292,NB1
13425728,281292,NB1
13425729,281292,NB1
13425730,281292,NB1
13425731,281292,NB1
13425732,281292,NB1
13425733,281292,NB1
13425734,281292,NB1
13425735,281292,NB1
13425736,281292,NB1
13425737,281292,NB1
13425738,281292,NB1
13425739,281292,NB1
13425740,281292,NB1
13425741,281292,NB1
13425742,281292,NB1
13425743,281292,NB1
13425744,281292,NB1
13425745,281292,NB1
13425746,281292,NB1
13425747,281292,NB1
13425748,281292,NB1
13425749,281292,NB1
13425750,281292,NB1
13425751,281292,NB1
13425752,281292,NB1
13425753,281292,NB1
13425754,281292,NB1
13425791,281292,NB1
13425792,281292,NB1
13425793,281292,NB1
13425794,281292,NB1
13425795,281292,NB1
13425796,281292,NB1
13425797,281292,NB1
13425798,281292,NB1
13425799,281292,NB1
13425800,281292,NB1
13425801,281292,NB1
13425802,281292,NB1
13425803,281292,NB1
13425804,281292,NB1
13425805,281292,NB1
13425806,281292,NB1
13425807,281292,NB1
13425808,281292,NB1
13425809,281292,NB1
13425810,281292,NB1
13425811,281292,NB1
13425812,281292,NB1
13425813,281292,NB1
13425814,281292,NB1
13425815,281292,NB1
13425816,281292,NB1
13425817,281292,NB1
13425818,281292,NB1
13425819,281292,NB1
13425820,281292,NB1
13425821,281292,NB1
13425822,281292,NB1
13425823,281292,NB1
13425824,281292,NB1
13425686,281293,SB2
13425688,281293,SB2
13425665,281294,SB1
13425666,281294,SB1
13425667,281294,SB1
13425668,281294,SB1
13425669,281294,SB1
13425670,281294,SB1
13425671,281294,SB1
13425672,281294,SB1
13425673,281294,SB1
13425674,281294,SB1
13425675,281294,SB1
13425676,281294,SB1
13425677,281294,SB1
13425678,281294,SB1
13425679,281294,SB1
13425680,281294,SB1
13425681,281294,SB1
13425682,281294,SB1
13425683,281294,SB1
13425684,281294,SB1
13425685,281294,SB1
13425687,281294,SB1
13425689,281294,SB1
13425690,281294,SB1
13425691,281294,SB1
13425692,281294,SB1
13425693,281294,SB1
13425694,281294,SB1
13425695,281294,SB1
13425696,281294,SB1
13425697,281294,SB1
13425698,281294,SB1
13425699,281294,SB1
13425700,281294,SB1
13425701,281294,SB1
13425702,281294,SB1
13425703,281294,SB1
13425704,281294,SB1
13425705,281294,SB1
13425706,281294,SB1
13425707,281294,SB1
13425708,281294,SB1
13425709,281294,SB1
13425710,281294,SB1
13425711,281294,SB1
13425712,281294,SB1
13425713,281294,SB1
13425714,281294,SB1
13425715,281294,SB1
13425716,281294,SB1
13425717,281294,SB1
13425718,281294,SB1
13425755,281294,SB1
13425756,281294,SB1
13425757,281294,SB1
13425758,281294,SB1
13425759,281294,SB1
13425760,281294,SB1
13425761,281294,SB1
13425762,281294,SB1
13425763,281294,SB1
13425764,281294,SB1
13425765,281294,SB1
13425766,281294,SB1
13425767,281294,SB1
13425768,281294,SB1
13425769,281294,SB1
13425770,281294,SB1
13425771,281294,SB1
13425772,281294,SB1
13425773,281294,SB1
13425774,281294,SB1
13425775,281294,SB1
13425776,281294,SB1
13425777,281294,SB1
13425778,281294,SB1
13425779,281294,SB1
13425780,281294,SB1
13425781,281294,SB1
13425782,281294,SB1
13425783,281294,SB1
13425784,281294,SB1
13425785,281294,SB1
13425786,281294,SB1
13425787,281294,SB1
13425788,281294,SB1
13425789,281294,SB1
13425790,281294,SB1
13425825,281294,SB1
13425826,281294,SB1
13425827,281294,SB1
13425828,281294,SB1
13425829,281294,SB1
13425830,281294,SB1
13425831,281294,SB1
13425832,281294,SB1
13425833,281294,SB1
13425834,281294,SB1
13425835,281294,SB1
13425836,281294,SB1
13425837,281294,SB1
13425838,281294,SB1
13425839,281294,SB1
13425840,281294,SB1
13425841,281294,SB1
13425842,281294,SB1
13425843,281294,SB1
13425844,281294,SB1
13425845,281294,SB1
13425846,281294,SB1
13425847,281294,SB1
13425848,281294,SB1
13425849,281294,SB1
13425850,281294,SB1
13425851,281294,SB1
13425852,281294,SB1
13425853,281294,SB1
13425854,281294,SB1
13425855,281294,SB1
13425856,281294,SB1
13425857,281294,SB1
13425858,281294,SB1
13425859,281295,EB1
13425860,281295,EB1
13425861,281295,EB1
13425862,281295,EB1
13425863,281295,EB1
13425864,281295,EB1
13425865,281295,EB1
13425866,281295,EB1
13425867,281295,EB1
13425868,281295,EB1
13425869,281295,EB1
13425870,281295,EB1
13425871,281295,EB1
13425872,281295,EB1
13425873,281295,EB1
13425874,281295,EB1
13425875,281295,EB1
13425876,281295,EB1
13425877,281295,EB1
13425878,281295,EB1
13425879,281295,EB1
13425880,281295,EB1
13425881,281295,EB1
13425882,281295,EB1
13425883,281295,EB1
13425884,281295,EB1
13425885,281295,EB1
13425886,281295,EB1
13425887,281295,EB1
13425888,281295,EB1
13425889,281295,EB1
13425890,281295,EB1
13425891,281295,EB1
13425892,281295,EB1
13425893,281295,EB1
13425894,281295,EB1
13425895,281295,EB1
13425896,281295,EB1
13425897,281295,EB1
13425898,281295,EB1
13425899,281295,EB1
13425900,281295,EB1
13425901,281295,EB1
13425902,281295,EB1
13425903,281295,EB1
13425904,281295,EB1
13425905,281295,EB1
13425906,281295,EB1
13425907,281295,EB1
13425955,281295,EB1
13425956,281295,EB1
13425957,281295,EB1
13425958,281295,EB1
13425959,281295,EB1
13425960,281295,EB1
13425961,281295,EB1
13425962,281295,EB1
13425963,281295,EB1
13425964,281295,EB1
13425965,281295,EB1
13425966,281295,EB1
13425967,281295,EB1
13425968,281295,EB1
13425969,281295,EB1
13425970,281295,EB1
13425971,281295,EB1
13425972,281295,EB1
13425973,281295,EB1
13425974,281295,EB1
13425975,281295,EB1
13425976,281295,EB1
13425977,281295,EB1
13425978,281295,EB1
13425979,281295,EB1
13425980,281295,EB1
13425981,281295,EB1
13425982,281295,EB1
13425983,281295,EB1
13425984,281295,EB1
13426016,281295,EB1
13426017,281295,EB1
13426018,281295,EB1
13426019,281295,EB1
13426020,281295,EB1
13426021,281295,EB1
13426022,281295,EB1
13426023,281295,EB1
13426024,281295,EB1
13426025,281295,EB1
13426026,281295,EB1
13426027,281295,EB1
13426028,281295,EB1
13426029,281295,EB1
13426030,281295,EB1
13426031,281295,EB1
13426032,281295,EB1
13426033,281295,EB1
13425908,281296,WB1
13425909,281296,WB1
13425910,281296,WB1
13425911,281296,WB1
13425912,281296,WB1
13425913,281296,WB1
13425914,281296,WB1
13425915,281296,WB1
13425916,281296,WB1
13425917,281296,WB1
13425918,281296,WB1
13425919,281296,WB1
13425920,281296,WB1
13425921,281296,WB1
13425922,281296,WB1
13425923,281296,WB1
13425924,281296,WB1
13425925,281296,WB1
13425926,281296,WB1
13425927,281296,WB1
13425928,281296,WB1
13425929,281296,WB1
13425930,281296,WB1
13425931,281296,WB1
13425932,281296,WB1
13425933,281296,WB1
13425934,281296,WB1
13425935,281296,WB1
13425936,281296,WB1
13425937,281296,WB1
13425938,281296,WB1
13425939,281296,WB1
13425940,281296,WB1
13425941,281296,WB1
13425942,281296,WB1
13425943,281296,WB1
13425944,281296,WB1
13425945,281296,WB1
13425946,281296,WB1
13425947,281296,WB1
13425948,281296,WB1
13425949,281296,WB1
13425950,281296,WB1
13425951,281296,WB1
13425952,281296,WB1
13425953,281296,WB1
13425954,281296,WB1
13425985,281296,WB1
13425986,281296,WB1
13425987,281296,WB1
13425988,281296,WB1
13425989,281296,WB1
13425990,281296,WB1
13425991,281296,WB1
13425992,281296,WB1
13425993,281296,WB1
13425994,281296,WB1
13425995,281296,WB1
13425996,281296,WB1
13425997,281296,WB1
13425998,281296,WB1
13425999,281296,WB1
13426000,281296,WB1
13426001,281296,WB1
13426002,281296,WB1
13426003,281296,WB1
13426004,281296,WB1
13426005,281296,WB1
13426006,281296,WB1
13426007,281296,WB1
13426008,281296,WB1
13426009,281296,WB1
13426010,281296,WB1
13426011,281296,WB1
13426012,281296,WB1
13426013,281296,WB1
13426014,281296,WB1
13426015,281296,WB1
13426034,281296,WB1
13426035,281296,WB1
13426036,281296,WB1
13426037,281296,WB1
13426038,281296,WB1
13426039,281296,WB1
13426040,281296,WB1
13426041,281296,WB1
13426042,281296,WB1
13426043,281296,WB1
13426044,281296,WB1
13426045,281296,WB1
13426046,281296,WB1
13426047,281296,WB1
13426048,281296,WB1
13426049,281296,WB1
13426050,281296,WB1
13426051,281296,WB1
13426099,281297,EB1SCH
13426052,281298,EB1
13426053,281298,EB1
13426054,281298,EB1
13426055,281298,EB1
13426056,281298,EB1
13426057,281298,EB1
13426058,281298,EB1
13426059,281298,EB1
13426060,281298,EB1
13426061,281298,EB1
13426062,281298,EB1
13426063,281298,EB1
13426064,281298,EB1
13426065,281298,EB1
13426066,281298,EB1
13426067,281298,EB1
13426068,281298,EB1
13426069,281298,EB1
13426070,281298,EB1
13426071,281298,EB1
13426072,281298,EB1
13426073,281298,EB1
13426074,281298,EB1
13426075,281298,EB1
13426076,281298,EB1
13426077,281298,EB1
13426078,281298,EB1
13426079,281298,EB1
13426080,281298,EB1
13426081,281298,EB1
13426082,281298,EB1
13426083,281298,EB1
13426084,281298,EB1
13426085,281298,EB1
13426086,281298,EB1
13426087,281298,EB1
13426088,281298,EB1
13426089,281298,EB1
13426090,281298,EB1
13426091,281298,EB1
13426092,281298,EB1
13426093,281298,EB1
13426094,281298,EB1
13426095,281298,EB1
13426096,281298,EB1
13426097,281298,EB1
13426098,281298,EB1
13426149,281298,EB1
13426150,281298,EB1
13426151,281298,EB1
13426152,281298,EB1
13426153,281298,EB1
13426154,281298,EB1
13426155,281298,EB1
13426156,281298,EB1
13426157,281298,EB1
13426158,281298,EB1
13426159,281298,EB1
13426160,281298,EB1
13426161,281298,EB1
13426162,281298,EB1
13426163,281298,EB1
13426164,281298,EB1
13426165,281298,EB1
13426166,281298,EB1
13426167,281298,EB1
13426168,281298,EB1
13426169,281298,EB1
13426170,281298,EB1
13426171,281298,EB1
13426172,281298,EB1
13426173,281298,EB1
13426174,281298,EB1
13426175,281298,EB1
13426176,281298,EB1
13426177,281298,EB1
13426178,281298,EB1
13426179,281298,EB1
13426210,281298,EB1
13426211,281298,EB1
13426212,281298,EB1
13426213,281298,EB1
13426214,281298,EB1
13426215,281298,EB1
13426216,281298,EB1
13426217,281298,EB1
13426218,281298,EB1
13426219,281298,EB1
13426220,281298,EB1
13426221,281298,EB1
13426222,281298,EB1
13426223,281298,EB1
13426224,281298,EB1
13426225,281298,EB1
13426226,281298,EB1
13426227,281298,EB1
13426100,281299,WB1
13426101,281299,WB1
13426102,281299,WB1
13426103,281299,WB1
13426104,281299,WB1
13426105,281299,WB1
13426106,281299,WB1
13426107,281299,WB1
13426108,281299,WB1
13426109,281299,WB1
13426110,281299,WB1
13426111,281299,WB1
13426112,281299,WB1
13426113,281299,WB1
13426114,281299,WB1
13426115,281299,WB1
13426116,281299,WB1
13426117,281299,WB1
13426118,281299,WB1
13426119,281299,WB1
13426120,281299,WB1
13426121,281299,WB1
13426122,281299,WB1
13426123,281299,WB1
13426124,281299,WB1
13426125,281299,WB1
13426126,281299,WB1
13426127,281299,WB1
13426128,281299,WB1
13426129,281299,WB1
13426130,281299,WB1
13426131,281299,WB1
13426132,281299,WB1
13426133,281299,WB1
13426134,281299,WB1
13426135,281299,WB1
13426136,281299,WB1
13426137,281299,WB1
13426138,281299,WB1
13426139,281299,WB1
13426140,281299,WB1
13426141,281299,WB1
13426142,281299,WB1
13426143,281299,WB1
13426144,281299,WB1
13426145,281299,WB1
13426146,281299,WB1
13426147,281299,WB1
13426148,281299,WB1
13426180,281299,WB1
13426181,281299,WB1
13426182,281299,WB1
13426183,281299,WB1
13426184,281299,WB1
13426185,281299,WB1
13426186,281299,WB1
13426187,281299,WB1
13426188,281299,WB1
13426189,281299,WB1
13426190,281299,WB1
13426191,281299,WB1
13426192,281299,WB1
13426193,281299,WB1
13426194,281299,WB1
13426195,281299,WB1
13426196,281299,WB1
13426197,281299,WB1
13426198,281299,WB1
13426199,281299,WB1
13426200,281299,WB1
13426201,281299,WB1
13426202,281299,WB1
13426203,281299,WB1
13426204,281299,WB1
13426205,281299,WB1
13426206,281299,WB1
13426207,281299,WB1
13426208,281299,WB1
13426209,281299,WB1
13426228,281299,WB1
13426229,281299,WB1
13426230,281299,WB1
13426231,281299,WB1
13426232,281299,WB1
13426233,281299,WB1
13426234,281299,WB1
13426235,281299,WB1
13426236,281299,WB1
13426237,281299,WB1
13426238,281299,WB1
13426239,281299,WB1
13426240,281299,WB1
13426241,281299,WB1
13426242,281299,WB1
13426243,281299,WB1
13426244,281299,WB1
13426245,281299,WB1
13426246,281300,EB1
13426247,281300,EB1
13426248,281300,EB1
13426249,281300,EB1
13426250,281300,EB1
13426251,281300,EB1
13426252,281300,EB1
13426253,281300,EB1
13426254,281300,EB1
13426255,281300,EB1
13426256,281300,EB1
13426257,281300,EB1
13426258,281300,EB1
13426259,281300,EB1
13426260,281300,EB1
13426261,281300,EB1
13426262,281300,EB1
13426263,281300,EB1
13426264,281300,EB1
13426265,281300,EB1
13426266,281300,EB1
13426267,281300,EB1
13426268,281300,EB1
13426269,281300,EB1
13426270,281300,EB1
13426272,281300,EB1
13426275,281300,EB1
13426276,281300,EB1
13426277,281300,EB1
13426278,281300,EB1
13426279,281300,EB1
13426280,281300,EB1
13426281,281300,EB1
13426282,281300,EB1
13426283,281300,EB1
13426284,281300,EB1
13426285,281300,EB1
13426286,281300,EB1
13426287,281300,EB1
13426288,281300,EB1
13426289,281300,EB1
13426290,281300,EB1
13426291,281300,EB1
13426292,281300,EB1
13426340,281300,EB1
13426341,281300,EB1
13426342,281300,EB1
13426343,281300,EB1
13426344,281300,EB1
13426345,281300,EB1
13426346,281300,EB1
13426347,281300,EB1
13426348,281300,EB1
13426349,281300,EB1
13426350,281300,EB1
13426351,281300,EB1
13426352,281300,EB1
13426353,281300,EB1
13426354,281300,EB1
13426355,281300,EB1
13426356,281300,EB1
13426357,281300,EB1
13426358,281300,EB1
13426359,281300,EB1
13426360,281300,EB1
13426361,281300,EB1
13426362,281300,EB1
13426363,281300,EB1
13426364,281300,EB1
13426365,281300,EB1
13426366,281300,EB1
13426367,281300,EB1
13426369,281300,EB1
13426402,281300,EB1
13426403,281300,EB1
13426404,281300,EB1
13426405,281300,EB1
13426406,281300,EB1
13426407,281300,EB1
13426409,281300,EB1
13426410,281300,EB1
13426411,281300,EB1
13426412,281300,EB1
13426413,281300,EB1
13426414,281300,EB1
13426415,281300,EB1
13426416,281300,EB1
13426417,281300,EB1
13426418,281300,EB1
13426419,281300,EB1
13426271,281301,EB2
13426273,281301,EB2
13426274,281301,EB2
13426368,281301,EB2
13426408,281301,EB2
13426293,281302,WB1
13426294,281302,WB1
13426295,281302,WB1
13426296,281302,WB1
13426297,281302,WB1
13426298,281302,WB1
13426299,281302,WB1
13426300,281302,WB1
13426301,281302,WB1
13426302,281302,WB1
13426303,281302,WB1
13426304,281302,WB1
13426305,281302,WB1
13426306,281302,WB1
13426307,281302,WB1
13426308,281302,WB1
13426309,281302,WB1
13426310,281302,WB1
13426311,281302,WB1
13426312,281302,WB1
13426313,281302,WB1
13426314,281302,WB1
13426315,281302,WB1
13426316,281302,WB1
13426317,281302,WB1
13426318,281302,WB1
13426319,281302,WB1
13426320,281302,WB1
13426321,281302,WB1
13426322,281302,WB1
13426323,281302,WB1
13426324,281302,WB1
13426325,281302,WB1
13426326,281302,WB1
13426327,281302,WB1
13426328,281302,WB1
13426329,281302,WB1
13426330,281302,WB1
13426331,281302,WB1
13426332,281302,WB1
13426333,281302,WB1
13426334,281302,WB1
13426335,281302,WB1
13426336,281302,WB1
13426337,281302,WB1
13426338,281302,WB1
13426339,281302,WB1
13426370,281302,WB1
13426371,281302,WB1
13426372,281302,WB1
13426373,281302,WB1
13426374,281302,WB1
13426375,281302,WB1
13426376,281302,WB1
13426377,281302,WB1
13426378,281302,WB1
13426379,281302,WB1
13426380,281302,WB1
13426381,281302,WB1
13426382,281302,WB1
13426383,281302,WB1
13426384,281302,WB1
13426385,281302,WB1
13426386,281302,WB1
13426387,281302,WB1
13426388,281302,WB1
13426389,281302,WB1
13426390,281302,WB1
13426391,281302,WB1
13426392,281302,WB1
13426393,281302,WB1
13426394,281302,WB1
13426395,281302,WB1
13426396,281302,WB1
13426397,281302,WB1
13426398,281302,WB1
13426399,281302,WB1
13426400,281302,WB1
13426401,281302,WB1
13426420,281302,WB1
13426421,281302,WB1
13426422,281302,WB1
13426423,281302,WB1
13426424,281302,WB1
13426425,281302,WB1
13426426,281302,WB1
13426427,281302,WB1
13426428,281302,WB1
13426429,281302,WB1
13426430,281302,WB1
13426431,281302,WB1
13426432,281302,WB1
13426433,281302,WB1
13426434,281302,WB1
13426435,281302,WB1
13426436,281302,WB1
13426437,281302,WB1
13426438,281302,WB1
13426440,281303,EB1
13426441,281303,EB1
13426442,281303,EB1
13426443,281303,EB1
13426445,281303,EB1
13426446,281303,EB1
13426447,281303,EB1
13426448,281303,EB1
13426449,281303,EB1
13426450,281303,EB1
13426451,281303,EB1
